picsfits
26 17 2 0 0.1076E+04 0.1710E+03 0.8135E+01 0.2440E+02 0.4817E+01 0.0000E+00
26 17 1 0 0.7316E+04 0.1098E+04 0.1078E+02 0.3596E+02 0.1878E+01 0.0000E+00
26 16 3 1 0.2902E+03 0.7972E+02 0.3922E+02 0.5574E+02 0.5729E+01 0.2828E-01
26 16 3 0 0.3292E+03 0.6060E+02 0.7963E+01 0.5214E+03 0.3487E+01 0.0000E+00
26 16 2 1 0.9983E+03 0.1632E+03 0.2449E+03 0.5452E+02 0.4187E+01 0.1594E-04
26 16 2 0 0.1115E+04 0.1714E+03 0.8138E+01 0.2516E+02 0.4774E+01 0.0000E+00
26 16 1 0 0.7359E+04 0.1095E+04 0.1084E+02 0.3598E+02 0.1880E+01 0.0000E+00
26 15 3 1 0.3308E+03 0.8150E+02 0.3022E+02 0.6039E+02 0.5612E+01 0.2772E-01
26 15 3 0 0.3600E+03 0.6329E+02 0.8143E+01 0.5637E+03 0.3421E+01 0.0000E+00
26 15 2 1 0.1039E+04 0.1383E+03 0.3325E+03 0.5090E+02 0.4446E+01 0.1114E-04
26 15 2 0 0.1155E+04 0.1720E+03 0.8161E+01 0.2570E+02 0.4741E+01 0.0000E+00
26 15 1 0 0.7403E+04 0.1096E+04 0.1083E+02 0.3612E+02 0.1878E+01 0.0000E+00
26 14 3 1 0.3610E+03 0.8203E+02 0.2092E+02 0.6128E+02 0.5596E+01 0.3441E-01
26 14 3 0 0.3916E+03 0.6712E+02 0.8093E+01 0.5886E+03 0.3360E+01 0.0000E+00
26 14 2 1 0.1081E+04 0.1392E+03 0.3316E+03 0.5237E+02 0.4410E+01 0.1107E-04
26 14 2 0 0.1197E+04 0.1722E+03 0.8199E+01 0.2626E+02 0.4710E+01 0.0000E+00
26 14 1 0 0.7450E+04 0.1103E+04 0.1069E+02 0.3585E+02 0.1875E+01 0.0000E+00
26 13 3 1 0.3922E+03 0.7993E+02 0.1135E+02 0.5807E+02 0.5676E+01 0.6512E-01
26 13 3 0 0.4238E+03 0.7077E+02 0.7969E+01 0.5650E+03 0.3329E+01 0.0000E+00
26 13 2 1 0.1125E+04 0.1387E+03 0.3367E+03 0.5279E+02 0.4407E+01 0.1111E-04
26 13 2 0 0.1240E+04 0.1724E+03 0.8240E+01 0.2693E+02 0.4675E+01 0.0000E+00
26 13 1 0 0.7499E+04 0.1112E+04 0.1052E+02 0.3562E+02 0.1871E+01 0.0000E+00
